Reference,Set,SetID,Mineral,Mineral_formula,Sorbate,Temp,pH,Electrolyte1,Electrolyte1_val,Electrolyte2,Electrolyte2_val,Mineralsites,Sorbed_val
synthetic_study_2,28,328,ferrihydrite,Fe10O14(OH)2,U(+6),25.36542435658763,6.594969969533592,Na(+1),1.2232400381978932,NO3(-1),1.2232400381978932,3.1,76.67044259229039
synthetic_study_1,20,329,ferrihydrite,Fe10O14(OH)2,U(+6),24.86810079083135,10.319992060217045,Na(+1),0.0011813827682450198,NO3(-1),0.0011813827682450198,3.1,99.59057448236013
synthetic_study_0,37,330,ferrihydrite,Fe10O14(OH)2,U(+6),25.372784924918776,9.066135596730023,Na(+1),0.07488982503732793,NO3(-1),0.07488982503732793,3.1,103.70021412954985
synthetic_study_2,126,331,ferrihydrite,Fe10O14(OH)2,U(+6),25.131575899910406,3.8067422391223014,Na(+1),1.5003895191560241,NO3(-1),1.5003895191560241,3.1,0.0
synthetic_study_0,81,332,ferrihydrite,Fe10O14(OH)2,U(+6),25.11169865419266,3.848600182534751,Na(+1),0.33765798668176555,NO3(-1),0.33765798668176555,3.1,0.2131621486753268
synthetic_study_1,124,333,ferrihydrite,Fe10O14(OH)2,U(+6),24.83901173375756,9.64052165945623,Na(+1),0.5614828087512594,NO3(-1),0.5614828087512594,3.1,94.5668636273929
synthetic_study_3,36,334,ferrihydrite,Fe10O14(OH)2,U(+6),24.72448084383878,10.437023045894897,Na(+1),0.07570680655821305,NO3(-1),0.07570680655821305,3.1,96.77237708761166
synthetic_study_3,57,335,ferrihydrite,Fe10O14(OH)2,U(+6),25.171965124825995,4.034180005818445,Na(+1),0.10116333971817364,NO3(-1),0.10116333971817364,3.1,1.8205118509372111
synthetic_study_0,139,336,ferrihydrite,Fe10O14(OH)2,U(+6),24.727606460811458,10.349533516755258,Na(+1),0.11918920483610519,NO3(-1),0.11918920483610519,3.1,101.92119355670377
synthetic_study_3,35,337,ferrihydrite,Fe10O14(OH)2,U(+6),25.420683025238297,10.034734556592348,Na(+1),0.007543858133699448,NO3(-1),0.007543858133699448,3.1,103.25313367205585
synthetic_study_0,149,338,ferrihydrite,Fe10O14(OH)2,U(+6),24.620500292054526,7.5989699186957855,Na(+1),0.11460803835506173,NO3(-1),0.11460803835506173,3.1,87.08739201141958
synthetic_study_0,72,339,ferrihydrite,Fe10O14(OH)2,U(+6),24.70616540154882,8.4393935828288,Na(+1),1.6384804598521059,NO3(-1),1.6384804598521059,3.1,100.70129286706195
synthetic_study_0,145,340,ferrihydrite,Fe10O14(OH)2,U(+6),25.03052185755148,2.755477846259712,Na(+1),0.43062490129429426,NO3(-1),0.43062490129429426,3.1,0.0
synthetic_study_3,37,341,ferrihydrite,Fe10O14(OH)2,U(+6),24.977843479427722,3.792502362082394,Na(+1),0.016922281815040064,NO3(-1),0.016922281815040064,3.1,12.919234435221682
synthetic_study_1,46,342,ferrihydrite,Fe10O14(OH)2,U(+6),25.163868799824677,6.6139593876864335,Na(+1),0.25654059763964915,NO3(-1),0.25654059763964915,3.1,90.21098277887967
synthetic_study_2,48,343,ferrihydrite,Fe10O14(OH)2,U(+6),25.302336801174786,2.930143113412041,Na(+1),0.00833155659152158,NO3(-1),0.00833155659152158,3.1,4.399856805744815
synthetic_study_1,60,344,ferrihydrite,Fe10O14(OH)2,U(+6),25.64538631432014,4.858601702518128,Na(+1),1.8163636072368514,NO3(-1),1.8163636072368514,3.1,12.552057963688958
synthetic_study_2,28,345,ferrihydrite,Fe10O14(OH)2,U(+6),25.489105367455203,2.5800096179091625,Na(+1),0.0055998205820564344,NO3(-1),0.0055998205820564344,3.1,2.283709924712814
synthetic_study_2,41,346,ferrihydrite,Fe10O14(OH)2,U(+6),24.784629828595936,9.381117789349549,Na(+1),0.7347174812668084,NO3(-1),0.7347174812668084,3.1,99.90680456344782
synthetic_study_1,119,347,ferrihydrite,Fe10O14(OH)2,U(+6),24.905632378601805,6.8294444823616525,Na(+1),0.8286287610004094,NO3(-1),0.8286287610004094,3.1,93.00441762028635
synthetic_study_1,27,348,ferrihydrite,Fe10O14(OH)2,U(+6),24.83715553373211,7.890104779341575,Na(+1),0.004132242461788782,NO3(-1),0.004132242461788782,3.1,102.20813001503755
synthetic_study_1,95,349,ferrihydrite,Fe10O14(OH)2,U(+6),25.0514892814803,7.15357294777658,Na(+1),0.11471302292366592,NO3(-1),0.11471302292366592,3.1,99.5411052471131
synthetic_study_2,48,350,ferrihydrite,Fe10O14(OH)2,U(+6),24.648880874859202,6.9707312845694105,Na(+1),0.005318372242077881,NO3(-1),0.005318372242077881,3.1,105.67951162682114
synthetic_study_2,21,351,ferrihydrite,Fe10O14(OH)2,U(+6),24.651949414658272,3.944081144972695,Na(+1),0.8040326977802786,NO3(-1),0.8040326977802786,3.1,0.0
synthetic_study_0,119,352,ferrihydrite,Fe10O14(OH)2,U(+6),25.014635583590486,2.502652400652055,Na(+1),0.021839190780927626,NO3(-1),0.021839190780927626,3.1,1.6535599799041008
synthetic_study_0,87,353,ferrihydrite,Fe10O14(OH)2,U(+6),24.94471778307493,6.442822353223987,Na(+1),0.0013482633400299533,NO3(-1),0.0013482633400299533,3.1,94.96957109407282
synthetic_study_1,69,354,ferrihydrite,Fe10O14(OH)2,U(+6),25.10822203578912,5.438165859217352,Na(+1),0.03558051070827678,NO3(-1),0.03558051070827678,3.1,60.58238465643871
synthetic_study_2,59,355,ferrihydrite,Fe10O14(OH)2,U(+6),25.166621966402566,6.681666515313536,Na(+1),0.008282265554364614,NO3(-1),0.008282265554364614,3.1,97.56371423073973
synthetic_study_0,45,356,ferrihydrite,Fe10O14(OH)2,U(+6),24.467936252935797,9.718815730624023,Na(+1),0.6972566334834034,NO3(-1),0.6972566334834034,3.1,104.41110549441593
synthetic_study_0,142,357,ferrihydrite,Fe10O14(OH)2,U(+6),25.03376522047608,9.278330535007953,Na(+1),0.3215014945392094,NO3(-1),0.3215014945392094,3.1,95.24116976804169
synthetic_study_1,27,358,ferrihydrite,Fe10O14(OH)2,U(+6),24.978689254618402,5.762607796468714,Na(+1),0.028915334586829402,NO3(-1),0.028915334586829402,3.1,77.52749389597966
synthetic_study_2,141,359,ferrihydrite,Fe10O14(OH)2,U(+6),25.24214671009678,9.290266118581457,Na(+1),0.8315059773800658,NO3(-1),0.8315059773800658,3.1,95.34677443960238
synthetic_study_0,133,360,ferrihydrite,Fe10O14(OH)2,U(+6),25.02923646955093,7.149060887334975,Na(+1),0.3129556679226957,NO3(-1),0.3129556679226957,3.1,89.56106723991289
synthetic_study_3,87,361,ferrihydrite,Fe10O14(OH)2,U(+6),24.785636167589026,6.011924930821575,Na(+1),0.0022830672322165365,NO3(-1),0.0022830672322165365,3.1,94.81226756414316
synthetic_study_2,92,362,ferrihydrite,Fe10O14(OH)2,U(+6),24.829200333926686,3.711927469739466,Na(+1),0.782373145367282,NO3(-1),0.782373145367282,3.1,3.4370275674364246
synthetic_study_0,124,363,ferrihydrite,Fe10O14(OH)2,U(+6),24.9381952757809,6.421530434506154,Na(+1),1.5569179654850762,NO3(-1),1.5569179654850762,3.1,82.05399890835074
synthetic_study_3,30,364,ferrihydrite,Fe10O14(OH)2,U(+6),24.988809507641108,2.5342737633853467,Na(+1),0.001930507480562491,NO3(-1),0.001930507480562491,3.1,0.0
synthetic_study_3,40,365,ferrihydrite,Fe10O14(OH)2,U(+6),24.901910477037074,6.284510356588871,Na(+1),0.1352587416515333,NO3(-1),0.1352587416515333,3.1,82.63691981425552
synthetic_study_0,42,366,ferrihydrite,Fe10O14(OH)2,U(+6),24.89993033404108,8.842279937666596,Na(+1),0.2911923919246846,NO3(-1),0.2911923919246846,3.1,96.50442675806333
synthetic_study_2,18,367,ferrihydrite,Fe10O14(OH)2,U(+6),25.01468432878066,5.23224635848185,Na(+1),0.13014812051787164,NO3(-1),0.13014812051787164,3.1,46.191379089282826
synthetic_study_0,126,368,ferrihydrite,Fe10O14(OH)2,U(+6),24.94914387835212,10.228634610133104,Na(+1),0.18687131585146008,NO3(-1),0.18687131585146008,3.1,95.60640442475054
synthetic_study_1,128,369,ferrihydrite,Fe10O14(OH)2,U(+6),24.890744018626947,2.6567131613350705,Na(+1),0.0015520825798756826,NO3(-1),0.0015520825798756826,3.1,0.0
synthetic_study_1,92,370,ferrihydrite,Fe10O14(OH)2,U(+6),25.671918362777046,9.82343700420726,Na(+1),0.910949552217218,NO3(-1),0.910949552217218,3.1,98.9439286540082
synthetic_study_3,60,371,ferrihydrite,Fe10O14(OH)2,U(+6),25.272625954373922,5.1743897278427635,Na(+1),0.039700572855417816,NO3(-1),0.039700572855417816,3.1,51.36488333790682
synthetic_study_0,70,372,ferrihydrite,Fe10O14(OH)2,U(+6),24.98032852177426,9.85360350259586,Na(+1),0.009167477860364804,NO3(-1),0.009167477860364804,3.1,101.88206177623266
synthetic_study_0,80,373,ferrihydrite,Fe10O14(OH)2,U(+6),25.032610539740094,6.776571316110259,Na(+1),0.0031309805647326116,NO3(-1),0.0031309805647326116,3.1,97.65895397114811
synthetic_study_1,113,374,ferrihydrite,Fe10O14(OH)2,U(+6),25.068757868068978,9.073826222894334,Na(+1),0.03381207975922682,NO3(-1),0.03381207975922682,3.1,97.7265702479858
synthetic_study_1,111,375,ferrihydrite,Fe10O14(OH)2,U(+6),24.748938556430655,9.556986487486451,Na(+1),0.019712668138688196,NO3(-1),0.019712668138688196,3.1,103.0855863149714
synthetic_study_0,80,376,ferrihydrite,Fe10O14(OH)2,U(+6),24.831090414880848,4.106855364946072,Na(+1),0.32129075427549864,NO3(-1),0.32129075427549864,3.1,6.5895207647844956
synthetic_study_3,143,377,ferrihydrite,Fe10O14(OH)2,U(+6),24.549171685900966,3.66141072016939,Na(+1),0.018476180413582562,NO3(-1),0.018476180413582562,3.1,3.0406833446703363
synthetic_study_0,116,378,ferrihydrite,Fe10O14(OH)2,U(+6),24.727927726246254,8.337445999898296,Na(+1),0.03606208019928562,NO3(-1),0.03606208019928562,3.1,106.5720395324376
synthetic_study_2,54,379,ferrihydrite,Fe10O14(OH)2,U(+6),25.13241711867146,5.722755661216642,Na(+1),0.07635050928116915,NO3(-1),0.07635050928116915,3.1,76.20945002384549
synthetic_study_1,45,380,ferrihydrite,Fe10O14(OH)2,U(+6),24.470407171864853,2.6669043646164834,Na(+1),0.01331996844358863,NO3(-1),0.01331996844358863,3.1,0.7058774373065637
synthetic_study_1,33,381,ferrihydrite,Fe10O14(OH)2,U(+6),25.04221560796103,3.8874100786031462,Na(+1),0.011349380574851825,NO3(-1),0.011349380574851825,3.1,7.460257589878976
synthetic_study_0,128,382,ferrihydrite,Fe10O14(OH)2,U(+6),24.942399016144357,6.861730744220756,Na(+1),0.011584768842351338,NO3(-1),0.011584768842351338,3.1,103.64095587225151
synthetic_study_0,2,383,ferrihydrite,Fe10O14(OH)2,U(+6),24.724467241713263,5.021132777821353,Na(+1),0.18931311266778034,NO3(-1),0.18931311266778034,3.1,34.4098678001196
synthetic_study_0,27,384,ferrihydrite,Fe10O14(OH)2,U(+6),25.299907960741926,7.922895638723341,Na(+1),0.03168446222349788,NO3(-1),0.03168446222349788,3.1,100.2002176188177
synthetic_study_1,79,385,ferrihydrite,Fe10O14(OH)2,U(+6),25.058825705412623,3.029434336008947,Na(+1),0.07746219723354157,NO3(-1),0.07746219723354157,3.1,0.0
synthetic_study_2,15,386,ferrihydrite,Fe10O14(OH)2,U(+6),24.881991896388207,4.028736961892343,Na(+1),1.7473489669730222,NO3(-1),1.7473489669730222,3.1,8.054204895916367
synthetic_study_2,10,387,ferrihydrite,Fe10O14(OH)2,U(+6),25.297250965672337,6.18396790746233,Na(+1),0.005822627908802669,NO3(-1),0.005822627908802669,3.1,90.52731642808118
synthetic_study_3,107,388,ferrihydrite,Fe10O14(OH)2,U(+6),25.18387691211743,6.714278672196838,Na(+1),0.0016716804552132302,NO3(-1),0.0016716804552132302,3.1,103.96688387477938
synthetic_study_1,75,389,ferrihydrite,Fe10O14(OH)2,U(+6),24.86757358505447,9.29705450883134,Na(+1),0.005941587544332543,NO3(-1),0.005941587544332543,3.1,98.25150589956641
synthetic_study_0,129,390,ferrihydrite,Fe10O14(OH)2,U(+6),24.49771723700506,6.02301005220684,Na(+1),0.2074843289311601,NO3(-1),0.2074843289311601,3.1,73.09046965578766
synthetic_study_2,93,391,ferrihydrite,Fe10O14(OH)2,U(+6),24.91043857167228,3.517029323989221,Na(+1),0.3096484884370571,NO3(-1),0.3096484884370571,3.1,2.4874929731736364
synthetic_study_3,135,392,ferrihydrite,Fe10O14(OH)2,U(+6),24.64984657820601,3.1287252295220336,Na(+1),0.004224120238429676,NO3(-1),0.004224120238429676,3.1,5.572541528374485
synthetic_study_1,37,393,ferrihydrite,Fe10O14(OH)2,U(+6),25.121380456107946,4.408016402055043,Na(+1),0.0184574990302287,NO3(-1),0.0184574990302287,3.1,12.314837922912398
synthetic_study_3,27,394,ferrihydrite,Fe10O14(OH)2,U(+6),25.339353389823824,7.761923832511715,Na(+1),0.025634893145703663,NO3(-1),0.025634893145703663,3.1,100.83988672213341
synthetic_study_0,46,395,ferrihydrite,Fe10O14(OH)2,U(+6),25.477172859705604,3.83192788652818,Na(+1),0.02310086167036901,NO3(-1),0.02310086167036901,3.1,6.667697918693205
synthetic_study_1,11,396,ferrihydrite,Fe10O14(OH)2,U(+6),24.875732161885743,10.071133027414195,Na(+1),0.21532920649816792,NO3(-1),0.21532920649816792,3.1,96.06457893068713
synthetic_study_0,121,397,ferrihydrite,Fe10O14(OH)2,U(+6),25.261933159663002,4.409687327220968,Na(+1),1.6121284684264503,NO3(-1),1.6121284684264503,3.1,3.2634457005550646
synthetic_study_0,140,398,ferrihydrite,Fe10O14(OH)2,U(+6),24.846287871288546,9.4857148286777,Na(+1),0.005177926990825076,NO3(-1),0.005177926990825076,3.1,92.54969030658829
synthetic_study_2,70,399,ferrihydrite,Fe10O14(OH)2,U(+6),25.01362208933715,9.827053685086426,Na(+1),0.037179580804412145,NO3(-1),0.037179580804412145,3.1,99.10374272932502
synthetic_study_2,52,400,ferrihydrite,Fe10O14(OH)2,U(+6),25.334780493122608,5.581191975427882,Na(+1),0.039806040646045024,NO3(-1),0.039806040646045024,3.1,65.80592120388746
synthetic_study_2,88,401,ferrihydrite,Fe10O14(OH)2,U(+6),25.033309984630893,10.363896663395241,Na(+1),0.0038862505707240023,NO3(-1),0.0038862505707240023,3.1,104.34864599985833
synthetic_study_1,138,402,ferrihydrite,Fe10O14(OH)2,U(+6),25.166017484005774,8.26023120394213,Na(+1),0.05057049499166293,NO3(-1),0.05057049499166293,3.1,98.47893639241367
synthetic_study_3,21,403,ferrihydrite,Fe10O14(OH)2,U(+6),25.336657966697903,9.119364087166703,Na(+1),0.005496614098481978,NO3(-1),0.005496614098481978,3.1,104.18311369187384
synthetic_study_2,60,404,ferrihydrite,Fe10O14(OH)2,U(+6),24.914132038328923,2.646156854946655,Na(+1),0.08152344155619545,NO3(-1),0.08152344155619545,3.1,0.0
synthetic_study_1,114,405,ferrihydrite,Fe10O14(OH)2,U(+6),25.217435864714837,7.59511882563703,Na(+1),0.010442154745684482,NO3(-1),0.010442154745684482,3.1,95.15991581394357
synthetic_study_3,3,406,ferrihydrite,Fe10O14(OH)2,U(+6),25.75997009587075,3.058121021531412,Na(+1),0.010911264568331969,NO3(-1),0.010911264568331969,3.1,11.818536160762337
synthetic_study_3,109,407,ferrihydrite,Fe10O14(OH)2,U(+6),25.04747808266089,6.151633419070793,Na(+1),0.03878622602452675,NO3(-1),0.03878622602452675,3.1,84.95651513227963
synthetic_study_3,54,408,ferrihydrite,Fe10O14(OH)2,U(+6),24.983068311383718,8.224041373725282,Na(+1),1.2987065899384749,NO3(-1),1.2987065899384749,3.1,92.29865987495555
synthetic_study_2,19,409,ferrihydrite,Fe10O14(OH)2,U(+6),25.24467933531839,2.581975359339401,Na(+1),0.8220473922585732,NO3(-1),0.8220473922585732,3.1,0.0
synthetic_study_0,98,410,ferrihydrite,Fe10O14(OH)2,U(+6),24.93432977099801,6.441692612176029,Na(+1),0.1630590139039277,NO3(-1),0.1630590139039277,3.1,86.81361093178856
synthetic_study_3,147,411,ferrihydrite,Fe10O14(OH)2,U(+6),25.2316236111648,6.755339613322597,Na(+1),1.868119054063905,NO3(-1),1.868119054063905,3.1,87.311053967279
synthetic_study_1,10,412,ferrihydrite,Fe10O14(OH)2,U(+6),25.18419912086139,2.554612282529587,Na(+1),0.013829371819224697,NO3(-1),0.013829371819224697,3.1,0.0
synthetic_study_2,9,413,ferrihydrite,Fe10O14(OH)2,U(+6),24.88596426083167,3.4834113252841803,Na(+1),0.0013431521038863158,NO3(-1),0.0013431521038863158,3.1,17.406544780031872
synthetic_study_2,33,414,ferrihydrite,Fe10O14(OH)2,U(+6),24.978500933455997,9.835344918731204,Na(+1),0.014976582223086739,NO3(-1),0.014976582223086739,3.1,106.45208376747316
synthetic_study_2,113,415,ferrihydrite,Fe10O14(OH)2,U(+6),25.27980472500708,9.06443569964365,Na(+1),0.03101514930162464,NO3(-1),0.03101514930162464,3.1,115.74463291743164
synthetic_study_2,10,416,ferrihydrite,Fe10O14(OH)2,U(+6),24.84098047063862,6.191218780311659,Na(+1),0.04025908418633888,NO3(-1),0.04025908418633888,3.1,95.29011703570643
synthetic_study_1,30,417,ferrihydrite,Fe10O14(OH)2,U(+6),24.493527380519,8.961540207160617,Na(+1),0.5509671637117429,NO3(-1),0.5509671637117429,3.1,103.23183732449628
synthetic_study_2,126,418,ferrihydrite,Fe10O14(OH)2,U(+6),24.426343742980706,5.703375300409407,Na(+1),0.010785643363351626,NO3(-1),0.010785643363351626,3.1,84.5489541364573
synthetic_study_1,144,419,ferrihydrite,Fe10O14(OH)2,U(+6),25.079424968727373,2.6123795528790206,Na(+1),0.05145246441532563,NO3(-1),0.05145246441532563,3.1,8.689676925879407
synthetic_study_0,37,420,ferrihydrite,Fe10O14(OH)2,U(+6),24.746772669126628,3.24601100030971,Na(+1),0.6734392737890204,NO3(-1),0.6734392737890204,3.1,0.0
synthetic_study_0,76,421,ferrihydrite,Fe10O14(OH)2,U(+6),24.604411140862076,4.143621286135501,Na(+1),0.004003175273772384,NO3(-1),0.004003175273772384,3.1,24.6236013051868
synthetic_study_1,64,422,ferrihydrite,Fe10O14(OH)2,U(+6),24.536067191032913,4.936033864627749,Na(+1),1.0004796898447668,NO3(-1),1.0004796898447668,3.1,18.54605916262868
synthetic_study_2,85,423,ferrihydrite,Fe10O14(OH)2,U(+6),24.939973476783635,5.922561513776252,Na(+1),0.0028326745406952744,NO3(-1),0.0028326745406952744,3.1,83.76706585616256
synthetic_study_3,14,424,ferrihydrite,Fe10O14(OH)2,U(+6),24.973832416811227,4.058524903765344,Na(+1),0.1923199371324748,NO3(-1),0.1923199371324748,3.1,2.2588712527672947
synthetic_study_3,106,425,ferrihydrite,Fe10O14(OH)2,U(+6),25.15915615095713,6.88833001500062,Na(+1),1.3722988048841984,NO3(-1),1.3722988048841984,3.1,88.37030915665588
synthetic_study_2,104,426,ferrihydrite,Fe10O14(OH)2,U(+6),25.075498048956344,7.469651530253301,Na(+1),0.10078096881849352,NO3(-1),0.10078096881849352,3.1,96.16843772442664
synthetic_study_3,147,427,ferrihydrite,Fe10O14(OH)2,U(+6),25.54449292846978,6.395377399010928,Na(+1),0.18213078225900126,NO3(-1),0.18213078225900126,3.1,89.2533891467579
synthetic_study_2,36,428,ferrihydrite,Fe10O14(OH)2,U(+6),25.305330943733914,8.509327986216462,Na(+1),0.3410353873586107,NO3(-1),0.3410353873586107,3.1,106.56035684030688
synthetic_study_0,20,429,ferrihydrite,Fe10O14(OH)2,U(+6),25.00150966179625,8.594479781753051,Na(+1),0.006255523421468706,NO3(-1),0.006255523421468706,3.1,102.88501739676316
synthetic_study_0,112,430,ferrihydrite,Fe10O14(OH)2,U(+6),25.329758242292463,6.880672853961144,Na(+1),0.002129480143632106,NO3(-1),0.002129480143632106,3.1,98.90905612433318
synthetic_study_1,127,431,ferrihydrite,Fe10O14(OH)2,U(+6),25.11449263019913,7.444436753848003,Na(+1),0.027625303993270255,NO3(-1),0.027625303993270255,3.1,101.45660342662389
synthetic_study_0,102,432,ferrihydrite,Fe10O14(OH)2,U(+6),24.612030894853383,6.991900806262633,Na(+1),0.08193666936909957,NO3(-1),0.08193666936909957,3.1,92.93424495389698
synthetic_study_3,139,433,ferrihydrite,Fe10O14(OH)2,U(+6),25.1911150593917,9.101453073570395,Na(+1),0.007772920475864537,NO3(-1),0.007772920475864537,3.1,101.43561143781696
synthetic_study_2,134,434,ferrihydrite,Fe10O14(OH)2,U(+6),25.367323577694897,6.752605223174494,Na(+1),0.0013948923439446271,NO3(-1),0.0013948923439446271,3.1,91.38355819593113
synthetic_study_0,10,435,ferrihydrite,Fe10O14(OH)2,U(+6),24.88141586929472,9.167348690358219,Na(+1),0.5813000490223313,NO3(-1),0.5813000490223313,3.1,103.96822473024082
synthetic_study_0,44,436,ferrihydrite,Fe10O14(OH)2,U(+6),25.11630718005345,7.86849980981032,Na(+1),0.3010403306372657,NO3(-1),0.3010403306372657,3.1,95.10493886453307
synthetic_study_1,78,437,ferrihydrite,Fe10O14(OH)2,U(+6),24.975017018084756,3.897024320123422,Na(+1),1.3260207113177747,NO3(-1),1.3260207113177747,3.1,4.175662284143997
synthetic_study_2,98,438,ferrihydrite,Fe10O14(OH)2,U(+6),25.24575390773817,4.003220491702483,Na(+1),0.0032160629862411556,NO3(-1),0.0032160629862411556,3.1,20.765551835444615
synthetic_study_3,89,439,ferrihydrite,Fe10O14(OH)2,U(+6),25.12126964720844,5.541239201466714,Na(+1),0.0012883757158191303,NO3(-1),0.0012883757158191303,3.1,94.38013209351662
synthetic_study_1,76,440,ferrihydrite,Fe10O14(OH)2,U(+6),25.47148228353057,3.3270985979123697,Na(+1),0.2743047006613023,NO3(-1),0.2743047006613023,3.1,0.0
synthetic_study_3,101,441,ferrihydrite,Fe10O14(OH)2,U(+6),24.60220580756839,5.594620169644558,Na(+1),0.7226358985717539,NO3(-1),0.7226358985717539,3.1,41.94074954171666
synthetic_study_3,95,442,ferrihydrite,Fe10O14(OH)2,U(+6),25.57855249087316,4.967779226540831,Na(+1),0.005407919882187111,NO3(-1),0.005407919882187111,3.1,62.611605599919216
synthetic_study_0,30,443,ferrihydrite,Fe10O14(OH)2,U(+6),25.02391835921911,8.675706039938316,Na(+1),0.017589276862076564,NO3(-1),0.017589276862076564,3.1,102.88961602050473
synthetic_study_3,42,444,ferrihydrite,Fe10O14(OH)2,U(+6),24.94601710509138,7.0070017614771425,Na(+1),0.6261699287962023,NO3(-1),0.6261699287962023,3.1,89.09556339390934
synthetic_study_1,44,445,ferrihydrite,Fe10O14(OH)2,U(+6),24.79993617155383,5.439578731538899,Na(+1),0.0010911611139759053,NO3(-1),0.0010911611139759053,3.1,90.12212740318303
synthetic_study_1,28,446,ferrihydrite,Fe10O14(OH)2,U(+6),25.115979233547,2.904213851371453,Na(+1),0.007609631791502344,NO3(-1),0.007609631791502344,3.1,7.325142728978946
synthetic_study_2,92,447,ferrihydrite,Fe10O14(OH)2,U(+6),25.245317386048388,2.8961921988803283,Na(+1),0.0026805498289855815,NO3(-1),0.0026805498289855815,3.1,0.23926752047737132
synthetic_study_2,8,448,ferrihydrite,Fe10O14(OH)2,U(+6),25.185395176879315,5.65986048875649,Na(+1),1.3424597450017566,NO3(-1),1.3424597450017566,3.1,44.27113937362519
synthetic_study_0,37,449,ferrihydrite,Fe10O14(OH)2,U(+6),24.966343795181984,3.8643240958959097,Na(+1),0.0014003698262832114,NO3(-1),0.0014003698262832114,3.1,15.973486118323553
synthetic_study_1,128,450,ferrihydrite,Fe10O14(OH)2,U(+6),24.46969801090533,10.180236975624279,Na(+1),0.05728565285313675,NO3(-1),0.05728565285313675,3.1,98.00559078976812
synthetic_study_3,145,451,ferrihydrite,Fe10O14(OH)2,U(+6),24.97587021444288,7.891307016346271,Na(+1),0.20717633781360678,NO3(-1),0.20717633781360678,3.1,107.86687131902136
synthetic_study_3,107,452,ferrihydrite,Fe10O14(OH)2,U(+6),24.856241396558502,7.0356250162618865,Na(+1),0.036986745633231684,NO3(-1),0.036986745633231684,3.1,97.79632807861556
synthetic_study_0,146,453,ferrihydrite,Fe10O14(OH)2,U(+6),24.986939672803693,10.18969106996861,Na(+1),0.00736460169879526,NO3(-1),0.00736460169879526,3.1,95.3833797527963
synthetic_study_2,111,454,ferrihydrite,Fe10O14(OH)2,U(+6),24.669236508899296,4.390322866812903,Na(+1),0.01235453976302741,NO3(-1),0.01235453976302741,3.1,28.429902275899217
synthetic_study_2,105,455,ferrihydrite,Fe10O14(OH)2,U(+6),25.00599362675444,5.9801571287341675,Na(+1),0.0054555917543506974,NO3(-1),0.0054555917543506974,3.1,93.60817698378736
synthetic_study_0,5,456,ferrihydrite,Fe10O14(OH)2,U(+6),24.641163179168704,6.966501289260737,Na(+1),0.66159288798453,NO3(-1),0.66159288798453,3.1,96.56518662260815
synthetic_study_1,50,457,ferrihydrite,Fe10O14(OH)2,U(+6),24.923348598096442,5.054175038330762,Na(+1),0.001021768845822233,NO3(-1),0.001021768845822233,3.1,75.20621747365644
synthetic_study_2,21,458,ferrihydrite,Fe10O14(OH)2,U(+6),25.015848859604034,4.696210028885195,Na(+1),0.002602007295509499,NO3(-1),0.002602007295509499,3.1,52.8852461908639
synthetic_study_2,138,459,ferrihydrite,Fe10O14(OH)2,U(+6),25.111185941041185,5.165492079759147,Na(+1),0.7243124980227836,NO3(-1),0.7243124980227836,3.1,20.30181474676767
synthetic_study_2,48,460,ferrihydrite,Fe10O14(OH)2,U(+6),25.203883329864674,6.526550343344528,Na(+1),1.728004370397294,NO3(-1),1.728004370397294,3.1,78.93449282405102
synthetic_study_1,105,461,ferrihydrite,Fe10O14(OH)2,U(+6),24.94516704279311,6.352085990346727,Na(+1),0.028911812562145325,NO3(-1),0.028911812562145325,3.1,92.13696356863844
synthetic_study_3,66,462,ferrihydrite,Fe10O14(OH)2,U(+6),24.112651277794626,6.2349168711045895,Na(+1),0.35686977154392097,NO3(-1),0.35686977154392097,3.1,80.46180397378416
synthetic_study_1,119,463,ferrihydrite,Fe10O14(OH)2,U(+6),24.92099390496241,3.5999590566126303,Na(+1),0.8335718144582105,NO3(-1),0.8335718144582105,3.1,0.0
synthetic_study_0,110,464,ferrihydrite,Fe10O14(OH)2,U(+6),24.75462326886369,7.9759582213318225,Na(+1),0.5144446750243059,NO3(-1),0.5144446750243059,3.1,102.53283115937631
synthetic_study_3,62,465,ferrihydrite,Fe10O14(OH)2,U(+6),24.819737355625506,7.7811870439178055,Na(+1),0.024416151872428158,NO3(-1),0.024416151872428158,3.1,100.74409341609092
synthetic_study_3,3,466,ferrihydrite,Fe10O14(OH)2,U(+6),25.140610231694293,8.448570263031147,Na(+1),0.7983934731046585,NO3(-1),0.7983934731046585,3.1,98.04014513217808
synthetic_study_0,112,467,ferrihydrite,Fe10O14(OH)2,U(+6),25.335960473057057,7.174913685504433,Na(+1),0.03264164105842859,NO3(-1),0.03264164105842859,3.1,100.95901877747075
synthetic_study_0,25,468,ferrihydrite,Fe10O14(OH)2,U(+6),25.521946123470862,10.065570068223076,Na(+1),0.19344254515786877,NO3(-1),0.19344254515786877,3.1,99.03089371014555
synthetic_study_1,1,469,ferrihydrite,Fe10O14(OH)2,U(+6),25.08229362201297,9.309916587641181,Na(+1),1.7821184904175278,NO3(-1),1.7821184904175278,3.1,103.0153901471236
synthetic_study_3,9,470,ferrihydrite,Fe10O14(OH)2,U(+6),25.07179056646177,5.059961075170167,Na(+1),0.014190103252272546,NO3(-1),0.014190103252272546,3.1,52.074048714410196
